id,cocoa_percent,num_ingredients,rating,split,year_binary,country_peru,country_venezuela
425,1.4985944931872406,-1.1489407141246368,3.5,train,1,1,0
426,-0.3189721740053384,-1.1489407141246368,4.0,test,1,1,0
427,3.4979178270990774,1.06598060321356,1.5,train,0,0,0
428,1.8621078266257565,1.06598060321356,2.5,train,0,0,0
429,-1.5912688410401437,1.06598060321356,3.5,train,0,0,0
430,-0.1372155072860805,1.06598060321356,3.5,train,0,0,0
431,-0.3189721740053384,0.0,1.0,train,0,0,0
432,-2.1365388411979174,0.0,2.75,train,0,0,0
433,1.135081159748725,-1.1489407141246368,2.25,train,0,0,0
434,-0.3189721740053384,-1.1489407141246368,2.5,train,0,0,0
435,1.4985944931872406,-1.1489407141246368,3.0,train,0,0,1
436,5.1337278275723985,-2.2564013727937353,3.5,train,0,0,0
437,0.5898111595909511,-1.1489407141246368,2.5,test,0,0,0
438,0.04454115943317741,-1.1489407141246368,3.0,train,0,0,0
439,-0.3189721740053384,-1.1489407141246368,3.5,test,0,0,0
440,0.5898111595909511,-0.04148005545553843,2.5,train,1,0,1
441,0.2262978261524353,-0.04148005545553843,2.75,test,1,0,0
442,-0.3189721740053384,-0.04148005545553843,3.0,train,1,0,1
443,0.5898111595909511,-0.04148005545553843,3.0,train,1,0,0
444,-0.3189721740053384,-0.04148005545553843,3.25,test,1,0,0
445,-0.3189721740053384,1.06598060321356,3.25,train,1,0,0
446,-0.3189721740053384,1.06598060321356,3.25,train,1,0,0
447,-0.3189721740053384,1.06598060321356,3.5,test,1,0,0
448,-0.3189721740053384,1.06598060321356,3.75,train,1,0,0
449,0.9533244930294669,1.06598060321356,2.0,train,0,0,0
450,0.9533244930294669,1.06598060321356,2.5,train,0,0,0
451,0.9533244930294669,1.06598060321356,2.75,train,0,0,0
452,-3.0453221747942067,1.06598060321356,3.0,train,0,0,0
453,-3.0453221747942067,1.06598060321356,3.25,test,0,0,0
454,-3.0453221747942067,1.06598060321356,3.5,test,0,0,0
455,-0.3189721740053384,-0.04148005545553843,3.5,test,0,0,0
456,-0.3189721740053384,-0.04148005545553843,3.75,train,0,0,0
457,-0.3189721740053384,-0.04148005545553843,3.0,train,1,0,0
458,-0.3189721740053384,-0.04148005545553843,3.25,test,1,0,0
459,-0.3189721740053384,-0.04148005545553843,3.25,train,1,1,0
460,-0.3189721740053384,-0.04148005545553843,3.25,train,1,0,0
461,1.4985944931872406,-1.1489407141246368,2.75,train,0,0,0
462,0.04454115943317741,-1.1489407141246368,3.0,train,0,0,0
463,0.04454115943317741,-1.1489407141246368,3.25,train,1,0,0
464,0.04454115943317741,-0.04148005545553843,3.5,train,1,0,0
465,0.04454115943317741,-1.1489407141246368,3.5,train,1,0,0
466,-1.227755507601628,-0.04148005545553843,3.0,test,1,0,0
467,-1.227755507601628,-0.04148005545553843,3.25,train,1,0,0
468,-1.227755507601628,-0.04148005545553843,3.25,train,1,0,0
469,-1.227755507601628,-0.04148005545553843,3.5,train,1,0,0
470,-1.227755507601628,-0.04148005545553843,3.5,train,1,0,0
471,0.5898111595909511,-1.1489407141246368,2.0,train,1,0,0
472,-0.1372155072860805,-1.1489407141246368,3.0,train,1,0,0
473,-1.227755507601628,-1.1489407141246368,3.25,train,1,0,0
474,-0.3189721740053384,-0.04148005545553843,2.5,train,0,1,0
475,-0.3189721740053384,-0.04148005545553843,2.75,train,0,1,0
476,-0.3189721740053384,-0.04148005545553843,3.0,train,0,0,0
477,0.04454115943317741,-0.04148005545553843,3.0,train,0,0,1
478,-0.3189721740053384,-0.04148005545553843,3.25,test,0,0,1
479,0.04454115943317741,-0.04148005545553843,3.25,test,0,0,0
480,0.2262978261524353,-1.1489407141246368,3.5,train,0,0,0
481,-0.3189721740053384,-0.04148005545553843,2.75,test,0,0,0
482,0.04454115943317741,-0.04148005545553843,3.5,train,0,0,0
483,0.771567826310209,-0.04148005545553843,3.5,test,0,0,0
484,0.04454115943317741,-0.04148005545553843,3.5,train,1,0,0
485,0.04454115943317741,-0.04148005545553843,3.5,train,1,0,1
486,-0.3189721740053384,-0.04148005545553843,3.75,train,1,0,0
487,0.04454115943317741,-0.04148005545553843,4.0,test,1,0,0
488,-0.3189721740053384,-1.1489407141246368,3.25,test,1,0,1
489,-0.3189721740053384,-0.04148005545553843,3.5,train,1,0,0
490,-0.3189721740053384,-0.04148005545553843,3.75,test,1,0,0
491,-0.3189721740053384,-0.04148005545553843,4.0,train,1,1,0
492,0.04454115943317741,-0.04148005545553843,4.0,train,1,0,1
493,-0.3189721740053384,-0.04148005545553843,2.5,train,0,0,0
494,-0.3189721740053384,-0.04148005545553843,2.75,train,0,1,0
495,-0.3189721740053384,-0.04148005545553843,2.75,train,0,0,1
496,-0.3189721740053384,-0.04148005545553843,3.0,train,0,0,0
497,0.04454115943317741,0.0,2.75,train,0,0,0
498,-0.3189721740053384,-0.04148005545553843,2.75,train,0,0,0
499,-0.3189721740053384,-0.04148005545553843,3.0,train,1,0,0
500,-0.3189721740053384,-0.04148005545553843,3.0,train,1,0,0
501,0.04454115943317741,-0.04148005545553843,3.25,train,1,1,0
502,0.4080544928716932,-1.1489407141246368,3.0,test,1,0,0
503,-0.6824855074438542,-0.04148005545553843,3.5,train,1,0,1
504,-0.3189721740053384,-0.04148005545553843,3.25,train,1,0,0
505,0.5898111595909511,-0.04148005545553843,3.0,train,0,0,0
506,-3.0453221747942067,-0.04148005545553843,2.75,train,0,0,0
507,-0.3189721740053384,-0.04148005545553843,3.5,train,0,0,0
508,0.04454115943317741,-0.04148005545553843,3.0,train,1,1,0
509,0.04454115943317741,-0.04148005545553843,3.5,train,1,0,0
510,2.0438644933450143,-0.04148005545553843,3.25,train,1,0,0
511,-0.5007288407245963,-0.04148005545553843,3.25,train,1,0,0
512,-0.3189721740053384,0.0,3.5,train,0,0,0
513,-0.3189721740053384,-0.04148005545553843,3.25,train,1,0,0
514,0.5898111595909511,-1.1489407141246368,3.0,train,0,0,0
515,1.8621078266257565,-1.1489407141246368,3.25,train,0,0,0
516,-0.3189721740053384,-1.1489407141246368,2.75,train,1,0,0
517,-0.3189721740053384,-1.1489407141246368,3.5,train,1,0,0
518,0.04454115943317741,-0.04148005545553843,2.5,train,1,0,0
519,-0.1372155072860805,-0.04148005545553843,3.25,test,1,0,0
520,-1.227755507601628,-1.1489407141246368,2.5,train,1,1,0
521,1.4985944931872406,-1.1489407141246368,2.5,train,1,0,0
522,-1.227755507601628,-1.1489407141246368,2.75,train,1,1,0
523,0.4080544928716932,-1.1489407141246368,3.0,train,1,0,0
524,-0.3189721740053384,-1.1489407141246368,3.75,train,0,0,0
525,-0.6824855074438542,-1.1489407141246368,3.75,train,0,0,1
526,3.31616116037982,-1.1489407141246368,2.5,train,1,1,0
527,1.4985944931872406,-1.1489407141246368,2.5,train,1,0,0
528,-0.3189721740053384,-1.1489407141246368,2.5,train,1,0,0
529,-0.3189721740053384,-1.1489407141246368,2.75,train,1,0,0
530,1.4985944931872406,-1.1489407141246368,2.75,train,1,0,0
531,-2.1365388411979174,-1.1489407141246368,3.0,test,1,0,0
532,0.5898111595909511,-1.1489407141246368,3.0,train,1,0,0
533,1.4985944931872406,-1.1489407141246368,3.0,train,1,0,1
534,-0.3189721740053384,-1.1489407141246368,3.25,train,1,0,0
535,0.4080544928716932,-0.04148005545553843,2.75,train,0,1,0
536,0.5898111595909511,-0.04148005545553843,3.25,train,1,0,0
537,-0.6824855074438542,-0.04148005545553843,3.5,test,1,0,0
538,1.4985944931872406,-0.04148005545553843,3.75,train,1,1,0
539,1.8621078266257565,-0.04148005545553843,2.5,train,0,0,0
540,-0.6824855074438542,-0.04148005545553843,2.75,train,0,1,0
541,0.04454115943317741,-0.04148005545553843,3.25,train,0,0,0
542,-0.3189721740053384,-1.1489407141246368,3.75,train,0,1,0
543,-0.5007288407245963,-0.04148005545553843,3.75,train,1,1,0
544,1.4985944931872406,-1.1489407141246368,3.75,test,1,0,1
545,-0.3189721740053384,-0.04148005545553843,2.75,train,1,0,1
546,0.04454115943317741,-0.04148005545553843,3.25,train,1,0,0
547,-0.3189721740053384,-0.04148005545553843,3.0,train,1,0,0
548,-0.3189721740053384,1.06598060321356,2.5,test,0,0,0
549,-1.5912688410401437,-0.04148005545553843,2.5,train,1,0,0
550,0.771567826310209,-1.1489407141246368,2.75,train,1,0,0
551,-0.3189721740053384,-1.1489407141246368,2.75,train,1,1,0
552,0.9533244930294669,0.0,3.0,train,1,0,1
553,-1.227755507601628,0.0,3.25,train,0,0,0
554,0.5898111595909511,-0.04148005545553843,3.25,train,1,0,0
555,-0.3189721740053384,-1.1489407141246368,3.25,train,1,0,0
556,0.2262978261524353,-1.1489407141246368,3.25,train,1,0,0
557,-0.3189721740053384,-1.1489407141246368,3.5,train,1,0,0
558,-0.1372155072860805,1.06598060321356,2.5,test,0,0,0
559,-0.1372155072860805,1.06598060321356,2.5,test,0,0,0
560,-0.3189721740053384,1.06598060321356,3.0,train,0,0,0
561,-0.1372155072860805,1.06598060321356,3.5,train,0,0,1
562,-2.1365388411979174,1.06598060321356,3.25,train,0,0,0
563,0.5898111595909511,1.06598060321356,3.25,train,0,0,0
564,-0.1372155072860805,1.06598060321356,3.25,test,0,0,0
565,-0.1372155072860805,1.06598060321356,3.5,train,0,0,0
566,-1.227755507601628,-1.1489407141246368,2.5,train,1,0,0
567,0.5898111595909511,-1.1489407141246368,2.5,train,1,0,0
568,1.4985944931872406,1.06598060321356,2.5,test,0,0,1
569,-0.3189721740053384,1.06598060321356,2.75,test,0,0,0
570,-0.3189721740053384,1.06598060321356,3.0,train,0,0,0
571,1.4985944931872406,1.06598060321356,3.0,train,0,0,0
572,-0.3189721740053384,1.06598060321356,3.0,train,0,0,1
573,-0.3189721740053384,-1.1489407141246368,3.5,train,1,0,0
574,0.5898111595909511,-1.1489407141246368,3.75,train,1,0,1
575,-0.3189721740053384,-1.1489407141246368,3.75,train,1,0,0
576,-0.8642421741631121,-1.1489407141246368,4.0,test,1,0,0
577,0.5898111595909511,-1.1489407141246368,3.5,train,1,0,0
578,0.5898111595909511,-1.1489407141246368,3.75,train,1,0,0
579,-5.40815884214456,1.06598060321356,2.75,test,0,0,0
580,-0.3189721740053384,-1.1489407141246368,2.75,test,1,1,0
581,0.5898111595909511,-0.04148005545553843,3.75,train,1,1,0
582,0.04454115943317741,-0.04148005545553843,3.0,test,1,0,0
583,-0.3189721740053384,-0.04148005545553843,3.25,test,1,0,0
584,0.2262978261524353,-0.04148005545553843,3.5,train,1,0,0
585,0.04454115943317741,-0.04148005545553843,3.5,train,1,0,0
586,0.04454115943317741,-0.04148005545553843,3.75,train,1,0,0
587,-0.3189721740053384,-0.04148005545553843,4.0,train,1,0,0
588,-0.6824855074438542,0.0,3.75,train,0,1,0
589,-1.9547821744786595,2.1734412618826586,3.0,train,0,0,1
590,0.9533244930294669,-0.04148005545553843,2.75,train,0,0,1
591,5.1337278275723985,0.0,1.0,train,0,0,0
592,1.4985944931872406,-0.04148005545553843,3.0,train,0,0,0
593,0.5898111595909511,-0.04148005545553843,3.75,train,0,0,0
594,0.31717615951206424,-1.1489407141246368,3.75,train,0,0,0
595,-0.3189721740053384,-0.04148005545553843,3.5,train,1,0,0
596,1.3168378264679828,-0.04148005545553843,3.5,train,1,0,0
597,0.2262978261524353,-1.1489407141246368,3.5,train,1,0,0
598,-0.3189721740053384,-0.04148005545553843,3.5,test,1,1,0
599,-0.3189721740053384,1.06598060321356,2.25,train,1,0,0
600,-0.6824855074438542,-0.04148005545553843,3.0,train,1,1,0
601,0.9533244930294669,-1.1489407141246368,3.25,train,1,0,0
602,-0.3189721740053384,-0.04148005545553843,3.25,train,1,0,0
603,1.4985944931872406,0.0,2.75,train,0,0,1
604,2.9526478269413037,0.0,2.75,train,0,0,0
605,0.04454115943317741,0.0,3.25,train,0,0,0
606,-0.3189721740053384,0.0,3.75,train,0,0,1
607,-0.3189721740053384,0.0,3.25,train,0,0,1
608,0.771567826310209,-1.1489407141246368,3.5,train,1,0,0
609,1.135081159748725,-1.1489407141246368,2.75,train,1,0,0
610,-0.3189721740053384,-0.04148005545553843,2.5,test,1,0,0
611,-0.3189721740053384,-0.04148005545553843,2.5,test,1,0,0
612,-0.6824855074438542,-0.04148005545553843,3.25,train,1,1,0
613,0.5898111595909511,-0.04148005545553843,3.5,train,1,0,0
614,0.04454115943317741,-0.04148005545553843,3.0,train,0,0,0
615,0.04454115943317741,-0.04148005545553843,3.0,train,0,0,0
616,0.04454115943317741,-0.04148005545553843,3.0,train,0,0,1
617,0.04454115943317741,-0.04148005545553843,3.0,test,0,1,0
618,-1.7730255077594017,-0.04148005545553843,3.25,train,0,1,0
619,-0.3189721740053384,-0.04148005545553843,3.5,test,0,0,1
620,-0.3189721740053384,-0.04148005545553843,3.75,test,0,0,1
621,0.04454115943317741,-0.04148005545553843,2.5,train,0,0,0
622,-0.3189721740053384,-0.04148005545553843,3.0,test,0,0,1
623,0.04454115943317741,-0.04148005545553843,3.0,train,0,0,0
624,0.04454115943317741,-0.04148005545553843,3.25,train,0,0,0
625,0.04454115943317741,-0.04148005545553843,3.25,train,0,0,0
626,0.04454115943317741,-0.04148005545553843,3.25,train,0,0,1
627,5.1337278275723985,0.0,1.5,train,0,0,0
628,2.40737782678353,-0.04148005545553843,3.5,train,0,0,0
629,-0.3189721740053384,-0.04148005545553843,3.5,train,0,0,0
630,0.04454115943317741,-0.04148005545553843,3.75,train,0,0,0
631,-1.227755507601628,1.06598060321356,3.25,train,0,0,0
632,0.5898111595909511,-0.04148005545553843,3.75,train,1,0,0
633,-0.3189721740053384,0.0,1.0,train,0,0,0
634,0.5898111595909511,-0.04148005545553843,3.25,train,0,0,0
635,-1.227755507601628,-0.04148005545553843,3.25,test,0,0,0
636,-0.8642421741631121,-0.04148005545553843,3.25,train,0,0,0
637,-1.4095121743208858,-0.04148005545553843,3.25,train,0,0,0
638,0.5898111595909511,-0.04148005545553843,3.5,train,0,0,0
639,-0.3189721740053384,-0.04148005545553843,2.5,test,0,0,0
640,2.0438644933450143,-0.04148005545553843,2.75,train,0,0,0
641,2.40737782678353,-0.04148005545553843,3.25,train,1,0,0
642,0.2262978261524353,-0.04148005545553843,3.75,train,1,0,0
643,-0.3189721740053384,-1.1489407141246368,3.25,train,1,0,0
644,-0.3189721740053384,-1.1489407141246368,3.25,train,1,0,0
645,-0.3189721740053384,-1.1489407141246368,3.25,train,1,0,0
646,-0.3189721740053384,-1.1489407141246368,3.5,train,1,0,0
647,-0.3189721740053384,-1.1489407141246368,3.75,test,1,0,0
648,-0.3189721740053384,-0.04148005545553843,3.25,train,1,0,0
649,-0.3189721740053384,-0.04148005545553843,3.5,train,1,0,0
650,0.5898111595909511,-0.04148005545553843,3.5,train,1,0,0
651,-0.3189721740053384,-0.04148005545553843,3.5,train,1,0,0
652,0.2262978261524353,-1.1489407141246368,3.75,train,1,0,0
653,-0.3189721740053384,2.1734412618826586,3.25,test,0,0,0
654,-0.3189721740053384,-0.04148005545553843,2.75,train,1,0,0
655,0.04454115943317741,-1.1489407141246368,2.75,train,1,0,0
656,-0.3189721740053384,-0.04148005545553843,2.25,train,1,0,0
657,-0.3189721740053384,-0.04148005545553843,2.75,train,1,0,0
658,-0.3189721740053384,-0.04148005545553843,3.0,test,1,0,0
659,-0.3189721740053384,-0.04148005545553843,3.5,train,1,0,0
660,-1.227755507601628,1.06598060321356,2.5,train,1,0,0
661,-0.6824855074438542,1.06598060321356,2.5,train,1,0,0
662,0.04454115943317741,1.06598060321356,3.0,test,1,0,0
663,0.04454115943317741,1.06598060321356,3.5,train,1,1,0
664,-0.3189721740053384,-1.1489407141246368,3.0,train,0,0,0
665,-0.3189721740053384,-1.1489407141246368,3.25,train,0,0,0
666,-0.3189721740053384,-1.1489407141246368,3.75,train,0,0,0
667,-0.3189721740053384,-1.1489407141246368,2.75,test,0,0,1
668,-0.3189721740053384,-1.1489407141246368,3.25,test,0,0,1
669,-0.3189721740053384,-1.1489407141246368,3.5,train,0,0,1
670,-0.3189721740053384,-1.1489407141246368,3.5,train,0,0,0
671,-0.3189721740053384,-1.1489407141246368,2.75,test,0,0,0
672,-0.3189721740053384,-1.1489407141246368,3.5,train,0,0,0
673,-0.3189721740053384,-1.1489407141246368,3.5,test,0,0,0
674,-0.3189721740053384,-1.1489407141246368,3.75,train,0,0,0
675,-0.3189721740053384,-1.1489407141246368,3.0,test,1,0,0
676,-0.3189721740053384,-1.1489407141246368,3.75,train,1,0,0
677,-0.3189721740053384,-1.1489407141246368,3.0,train,1,0,0
678,-0.3189721740053384,-1.1489407141246368,3.0,train,1,0,0
679,-0.3189721740053384,-1.1489407141246368,3.25,train,1,0,0
680,-0.3189721740053384,-1.1489407141246368,3.5,train,1,0,0
681,-0.3189721740053384,-1.1489407141246368,3.5,train,1,0,0
682,-0.3189721740053384,-1.1489407141246368,2.75,train,1,0,0
683,-0.3189721740053384,-1.1489407141246368,2.75,train,1,0,0
684,-0.3189721740053384,-1.1489407141246368,3.25,train,1,1,0
685,-0.3189721740053384,-1.1489407141246368,3.25,train,1,0,0
686,-0.3189721740053384,-1.1489407141246368,3.5,train,1,0,0
687,-0.3189721740053384,-1.1489407141246368,3.5,train,1,0,0
688,-0.3189721740053384,-1.1489407141246368,4.0,test,1,0,0
689,-0.3189721740053384,-1.1489407141246368,3.25,train,0,0,0
690,-0.3189721740053384,-1.1489407141246368,3.25,train,0,0,0
691,-0.3189721740053384,-1.1489407141246368,3.25,train,0,0,0
692,-0.3189721740053384,-1.1489407141246368,3.0,train,1,0,0
693,0.5898111595909511,1.06598060321356,3.0,train,0,0,0
694,-2.1365388411979174,1.06598060321356,3.25,train,0,0,0
695,-2.1365388411979174,1.06598060321356,3.5,train,0,0,0
696,0.5898111595909511,1.06598060321356,3.0,train,0,0,1
697,-0.3189721740053384,-1.1489407141246368,3.25,train,0,0,0
698,-0.3189721740053384,-1.1489407141246368,3.75,train,0,0,0
699,-0.3189721740053384,-1.1489407141246368,3.75,train,0,0,0
700,-0.3189721740053384,-1.1489407141246368,4.0,train,0,0,0
701,1.8621078266257565,1.06598060321356,3.25,test,0,0,0
702,0.04454115943317741,-1.1489407141246368,2.75,train,1,0,1
703,0.04454115943317741,-1.1489407141246368,3.0,test,1,0,0
704,-0.3189721740053384,-1.1489407141246368,3.25,train,1,0,0
705,0.04454115943317741,1.06598060321356,3.0,train,1,1,0
706,-0.3189721740053384,1.06598060321356,3.25,train,1,0,0
707,-0.3189721740053384,-0.04148005545553843,3.0,train,1,0,0
708,-0.3189721740053384,-0.04148005545553843,3.0,train,1,0,0
709,-0.3189721740053384,-0.04148005545553843,3.25,test,1,0,1
710,-0.3189721740053384,-0.04148005545553843,3.25,train,1,0,0
711,0.5898111595909511,-0.04148005545553843,3.25,test,1,0,0
712,-2.500052174636433,1.06598060321356,3.25,test,0,0,0
713,-0.3189721740053384,1.06598060321356,2.5,train,0,0,0
714,-0.3189721740053384,1.06598060321356,2.75,test,0,0,0
715,-0.3189721740053384,1.06598060321356,2.75,train,0,0,1
716,0.04454115943317741,-0.04148005545553843,3.5,train,1,0,0
717,-1.227755507601628,-0.04148005545553843,3.5,test,1,0,0
718,-0.3189721740053384,-0.04148005545553843,2.5,train,1,0,0
719,-0.3189721740053384,-0.04148005545553843,3.0,train,1,0,0
720,-1.04599884088237,1.06598060321356,2.5,train,0,0,0
721,-1.4095121743208858,1.06598060321356,3.0,test,0,0,0
722,-0.1372155072860805,1.06598060321356,3.0,train,0,0,0
723,-2.1365388411979174,1.06598060321356,3.0,train,0,0,0
724,-1.4095121743208858,1.06598060321356,3.0,test,0,0,0
725,-1.4095121743208858,1.06598060321356,3.0,train,0,1,0
726,-1.04599884088237,1.06598060321356,3.75,train,0,0,1
727,-1.4095121743208858,1.06598060321356,3.0,train,0,0,0
728,-0.3189721740053384,-1.1489407141246368,2.5,test,1,0,0
729,-0.3189721740053384,-1.1489407141246368,2.5,test,1,0,0
730,1.4985944931872406,-1.1489407141246368,3.0,train,1,0,0
731,0.04454115943317741,-1.1489407141246368,2.5,train,1,0,0
732,0.04454115943317741,-1.1489407141246368,3.0,test,1,0,0
733,0.9533244930294669,-1.1489407141246368,3.5,train,0,0,0
734,0.9533244930294669,-1.1489407141246368,3.5,test,0,0,0
735,1.4985944931872406,-1.1489407141246368,2.75,train,0,0,0
736,1.4985944931872406,-1.1489407141246368,2.75,train,0,0,0
737,0.5898111595909511,-1.1489407141246368,2.75,train,0,0,1
738,0.4080544928716932,-1.1489407141246368,3.0,train,0,0,0
739,-0.3189721740053384,-1.1489407141246368,3.25,train,0,0,0
740,0.5898111595909511,-1.1489407141246368,2.75,train,0,0,0
741,-0.3189721740053384,-1.1489407141246368,3.25,train,0,0,0
742,0.771567826310209,-1.1489407141246368,3.5,train,0,0,0
743,0.4080544928716932,-1.1489407141246368,3.5,train,0,0,0
744,-0.3189721740053384,-1.1489407141246368,3.75,test,1,0,0
745,1.135081159748725,-1.1489407141246368,3.5,train,1,0,0
746,-0.3189721740053384,-1.1489407141246368,3.75,test,1,0,0
747,0.5898111595909511,-1.1489407141246368,3.75,train,1,0,0
748,0.04454115943317741,-1.1489407141246368,4.0,train,1,0,0
749,1.4985944931872406,-1.1489407141246368,3.75,test,1,0,0
750,0.04454115943317741,-1.1489407141246368,3.75,train,1,0,0
751,0.04454115943317741,-1.1489407141246368,4.0,train,1,0,0
752,0.2262978261524353,-1.1489407141246368,3.5,train,1,0,0
753,0.5898111595909511,-1.1489407141246368,3.75,train,1,0,0
754,0.04454115943317741,-1.1489407141246368,4.0,train,1,0,0
755,0.5898111595909511,1.06598060321356,2.5,train,1,0,0
756,-0.3189721740053384,1.06598060321356,2.75,train,1,0,0
757,-1.227755507601628,1.06598060321356,3.0,train,1,0,0
758,0.5898111595909511,1.06598060321356,3.0,train,1,0,0
759,0.04454115943317741,-0.04148005545553843,3.25,train,0,0,0
760,0.04454115943317741,-0.04148005545553843,3.25,train,0,0,1
761,0.04454115943317741,-0.04148005545553843,3.5,train,0,0,0
762,2.40737782678353,-0.04148005545553843,3.0,train,1,0,1
763,-0.3189721740053384,0.0,3.75,train,0,0,0
764,-0.3189721740053384,-0.04148005545553843,1.5,train,0,0,0
765,2.9526478269413037,-0.04148005545553843,3.0,test,0,0,0
766,-0.3189721740053384,-1.1489407141246368,3.0,train,0,0,1
767,-0.3189721740053384,-1.1489407141246368,3.25,test,0,1,0
768,-0.3189721740053384,-1.1489407141246368,3.5,train,0,0,1
769,0.5898111595909511,-1.1489407141246368,3.25,train,0,0,1
770,-2.1365388411979174,-1.1489407141246368,3.25,train,0,0,1
771,-0.3189721740053384,-1.1489407141246368,3.5,train,0,0,0
772,-0.3189721740053384,-1.1489407141246368,3.5,train,0,0,0
773,-0.3189721740053384,-1.1489407141246368,3.75,train,0,0,0
774,-0.3189721740053384,-1.1489407141246368,4.0,train,0,0,1
775,-0.3189721740053384,-1.1489407141246368,4.0,train,0,0,0
776,-0.3189721740053384,-1.1489407141246368,4.0,train,0,0,1
777,-0.3189721740053384,-1.1489407141246368,3.0,test,0,0,1
778,-0.3189721740053384,-1.1489407141246368,3.0,train,0,0,0
779,1.135081159748725,-1.1489407141246368,3.5,train,0,0,0
780,-0.3189721740053384,-1.1489407141246368,3.75,train,0,0,0
781,-0.3189721740053384,-1.1489407141246368,3.0,train,0,0,1
782,-0.3189721740053384,-1.1489407141246368,3.5,train,0,0,1
783,-0.3189721740053384,-1.1489407141246368,3.5,train,0,0,0
784,-0.3189721740053384,-1.1489407141246368,3.75,train,0,0,1
785,5.1337278275723985,0.0,3.0,train,0,0,1
786,-0.3189721740053384,-1.1489407141246368,3.75,train,1,0,0
787,-0.3189721740053384,-1.1489407141246368,3.75,train,1,0,1
788,-0.3189721740053384,-1.1489407141246368,4.0,train,1,0,0
789,-0.3189721740053384,-0.04148005545553843,2.5,train,1,0,1
790,1.4985944931872406,-0.04148005545553843,2.75,test,1,0,0
791,0.9533244930294669,-0.04148005545553843,2.75,train,1,0,0
792,0.5898111595909511,-0.04148005545553843,2.75,train,1,0,0
793,-0.04633717392645154,-0.04148005545553843,2.75,test,1,0,0
794,0.04454115943317741,-0.04148005545553843,3.5,train,1,0,0
795,1.4985944931872406,-1.1489407141246368,3.5,train,1,1,0
796,1.135081159748725,-0.04148005545553843,3.25,test,1,0,0
797,0.5898111595909511,-1.1489407141246368,2.5,train,1,0,0
798,-0.3189721740053384,-1.1489407141246368,2.75,train,1,0,0
799,0.5898111595909511,-1.1489407141246368,3.0,train,1,0,0
800,-0.3189721740053384,-0.04148005545553843,2.5,train,0,0,0
801,-0.3189721740053384,-0.04148005545553843,3.5,train,0,0,0
802,0.04454115943317741,-0.04148005545553843,3.75,train,0,0,0
803,-0.3189721740053384,-0.04148005545553843,3.75,train,0,1,0
804,0.04454115943317741,-0.04148005545553843,3.0,train,0,0,0
805,-0.1372155072860805,-0.04148005545553843,3.25,train,0,0,0
806,-1.227755507601628,-0.04148005545553843,3.5,test,0,0,0
807,-0.1372155072860805,-0.04148005545553843,3.5,train,0,0,1
808,0.04454115943317741,-0.04148005545553843,3.75,train,0,0,0
809,0.04454115943317741,-0.04148005545553843,3.75,train,0,0,1
810,-0.3189721740053384,1.06598060321356,3.5,train,0,0,0
811,0.771567826310209,1.06598060321356,3.75,test,0,0,0
812,-0.3189721740053384,1.06598060321356,4.0,train,1,0,0
813,-0.3189721740053384,1.06598060321356,2.75,test,1,0,0
814,1.4985944931872406,1.06598060321356,3.25,train,1,0,0
815,-0.3189721740053384,1.06598060321356,3.5,train,1,0,0
816,-0.3189721740053384,1.06598060321356,3.5,train,1,0,0
817,-0.3189721740053384,-1.1489407141246368,3.25,train,1,0,0
818,1.8621078266257565,0.0,2.75,test,0,0,0
819,-0.3189721740053384,-0.04148005545553843,3.25,test,1,0,0
820,-0.3189721740053384,-0.04148005545553843,3.25,train,1,0,1
821,-0.3189721740053384,-0.04148005545553843,3.5,test,1,1,0
822,-0.3189721740053384,-0.04148005545553843,3.5,train,1,0,1
823,-0.3189721740053384,-0.04148005545553843,4.0,train,1,0,0
824,-0.3189721740053384,-0.04148005545553843,4.0,train,1,1,0
825,-0.3189721740053384,-0.04148005545553843,3.25,train,0,1,0
826,-0.3189721740053384,-0.04148005545553843,3.5,train,0,0,0
827,-0.3189721740053384,-0.04148005545553843,3.75,train,0,0,0
828,-0.3189721740053384,-0.04148005545553843,3.25,train,1,0,0
829,-0.3189721740053384,-0.04148005545553843,3.25,test,1,0,0
830,0.04454115943317741,-0.04148005545553843,2.75,train,0,1,0
831,1.4985944931872406,-1.1489407141246368,3.5,train,1,1,0
832,-0.6824855074438542,-1.1489407141246368,3.0,train,1,0,1
833,-0.3189721740053384,-1.1489407141246368,3.0,train,1,0,0
834,-0.3189721740053384,-1.1489407141246368,3.0,train,1,0,0
835,-0.1372155072860805,1.06598060321356,2.75,train,0,0,0
836,0.5898111595909511,1.06598060321356,3.75,train,0,0,0
837,-0.3189721740053384,2.1734412618826586,2.75,test,0,0,1
838,0.4080544928716932,2.1734412618826586,2.5,train,0,0,1
839,-2.500052174636433,2.1734412618826586,2.5,test,0,0,1
840,-1.9547821744786595,2.1734412618826586,3.0,train,0,0,1
841,-2.0456605078382886,2.1734412618826586,2.75,train,0,0,1
842,-0.3189721740053384,2.1734412618826586,3.0,train,0,0,1
843,-0.3189721740053384,2.1734412618826586,3.75,test,1,0,1
844,-0.3189721740053384,-0.04148005545553843,3.5,train,1,0,0
845,-2.1365388411979174,-1.1489407141246368,2.75,train,0,0,0
846,-0.3189721740053384,-1.1489407141246368,3.25,train,0,0,0
847,1.3168378264679828,-0.04148005545553843,3.0,train,1,0,1
